date,channel,campaign,geo,creative_id,impressions,clicks,cost
2024-03-27,Google,Brand Search,DE,goog_c02,71,5,9.52
2024-03-27,Google,Brand Search,PT,goog_c01,29,5,7.76
2024-03-27,Google,Brand Search,PT,goog_c02,22,4,6.13
2024-03-27,Google,Non-Brand Search,US,goog_c03,4387,139,133.43
2024-03-27,Google,Non-Brand Search,US,goog_c04,4399,153,127.68
2024-03-27,Google,Non-Brand Search,UK,goog_c03,1090,33,32.43
2024-03-27,Google,Non-Brand Search,UK,goog_c04,1039,32,32.07
2024-03-27,Google,Non-Brand Search,CA,goog_c03,722,23,21.69
2024-03-27,Google,Non-Brand Search,CA,goog_c04,669,20,18.39
2024-03-27,Google,Non-Brand Search,AU,goog_c03,646,16,16.98
2024-03-27,Google,Non-Brand Search,AU,goog_c04,620,17,15.06
2024-03-27,Google,Non-Brand Search,DE,goog_c03,800,19,15.43
2024-03-27,Google,Non-Brand Search,DE,goog_c04,570,14,13.04
2024-03-27,Google,Non-Brand Search,PT,goog_c03,176,12,9.91
2024-03-27,Google,Non-Brand Search,PT,goog_c04,156,9,8.11
2024-03-27,Google,Shopping,US,goog_c05,9029,139,83.39
2024-03-27,Google,Shopping,US,goog_c06,7824,116,81.22
2024-03-27,Google,Shopping,UK,goog_c05,2203,34,21.01
2024-03-27,Google,Shopping,UK,goog_c06,2208,32,22.06
2024-03-27,Google,Shopping,CA,goog_c05,1846,23,13.25
2024-03-27,Google,Shopping,CA,goog_c06,1673,21,12.85
2024-03-27,Google,Shopping,AU,goog_c05,1563,20,13.45
2024-03-27,Google,Shopping,AU,goog_c06,1714,22,13.78
2024-03-27,Google,Shopping,DE,goog_c05,1162,16,10.87
2024-03-27,Google,Shopping,DE,goog_c06,1353,17,11.58
2024-03-27,Google,Shopping,PT,goog_c05,382,12,7.12
2024-03-27,Google,Shopping,PT,goog_c06,317,10,6.73
2024-03-27,Google,Performance Max,US,goog_c07,30390,225,174.06
2024-03-27,Google,Performance Max,US,goog_c08,21651,178,131.51
2024-03-27,Google,Performance Max,UK,goog_c07,7970,62,43.41
2024-03-27,Google,Performance Max,UK,goog_c08,6746,51,39.64
2024-03-27,Google,Performance Max,CA,goog_c07,5370,37,27.9
2024-03-27,Google,Performance Max,CA,goog_c08,4514,32,25.07
2024-03-27,Google,Performance Max,AU,goog_c07,4668,29,20.96
2024-03-27,Google,Performance Max,AU,goog_c08,3276,23,16.94
2024-03-27,Google,Performance Max,DE,goog_c07,3478,23,17.29
2024-03-27,Google,Performance Max,DE,goog_c08,2830,19,14.61
2024-03-27,Google,Performance Max,PT,goog_c07,1033,17,11.88
2024-03-27,Google,Performance Max,PT,goog_c08,1120,15,10.94
2024-03-27,Meta,Prospecting,US,meta_c01,10122,133,58.97
2024-03-27,Meta,Prospecting,US,meta_c02,9647,114,58.36
2024-03-27,Meta,Prospecting,US,meta_c03,6524,73,31.11
2024-03-27,Meta,Prospecting,US,meta_c04,5506,55,25.96
2024-03-27,Meta,Prospecting,US,meta_c05,3928,48,19.64
2024-03-27,Meta,Prospecting,US,meta_c06,3134,37,17.44
2024-03-27,Meta,Prospecting,UK,meta_c01,3364,38,15.2
2024-03-27,Meta,Prospecting,UK,meta_c02,3485,41,17.57
2024-03-27,Meta,Prospecting,UK,meta_c03,1526,17,8.25
2024-03-27,Meta,Prospecting,UK,meta_c04,1622,17,7.42
2024-03-27,Meta,Prospecting,UK,meta_c05,1076,11,5.31
2024-03-27,Meta,Prospecting,UK,meta_c06,1086,12,4.87
2024-03-27,Meta,Prospecting,CA,meta_c01,1895,21,7.82
2024-03-27,Meta,Prospecting,CA,meta_c02,1658,19,8.5
2024-03-27,Meta,Prospecting,CA,meta_c03,902,10,4.32
2024-03-27,Meta,Prospecting,CA,meta_c04,781,8,3.9
2024-03-27,Meta,Prospecting,CA,meta_c05,597,6,2.7
2024-03-27,Meta,Prospecting,CA,meta_c06,607,6,2.65
2024-03-27,Meta,Prospecting,AU,meta_c01,1493,15,6.28
2024-03-27,Meta,Prospecting,AU,meta_c02,1429,16,7.15
2024-03-27,Meta,Prospecting,AU,meta_c03,702,7,3.4
2024-03-27,Meta,Prospecting,AU,meta_c04,692,8,3.38
2024-03-27,Meta,Prospecting,AU,meta_c05,493,5,2.38
2024-03-27,Meta,Prospecting,AU,meta_c06,473,5,2.02
2024-03-27,Meta,Prospecting,DE,meta_c01,1856,18,7.53
2024-03-27,Meta,Prospecting,DE,meta_c02,1884,18,8.8
2024-03-27,Meta,Prospecting,DE,meta_c03,845,9,3.66
2024-03-27,Meta,Prospecting,DE,meta_c04,799,7,3.38
2024-03-27,Meta,Prospecting,DE,meta_c05,634,6,2.6
2024-03-27,Meta,Prospecting,DE,meta_c06,545,5,2.21
2024-03-27,Meta,Prospecting,PT,meta_c01,529,12,5.03
2024-03-27,Meta,Prospecting,PT,meta_c02,509,12,5.98
2024-03-27,Meta,Prospecting,PT,meta_c03,276,6,2.86
2024-03-27,Meta,Prospecting,PT,meta_c04,194,5,2.55
2024-03-27,Meta,Prospecting,PT,meta_c05,176,4,1.86
2024-03-27,Meta,Prospecting,PT,meta_c06,177,4,1.59
2024-03-27,Meta,Retargeting,US,meta_c01,2207,51,27.94
2024-03-27,Meta,Retargeting,US,meta_c02,2010,53,27.73
2024-03-27,Meta,Retargeting,US,meta_c03,596,15,10.38
2024-03-27,Meta,Retargeting,US,meta_c04,905,21,10.37
2024-03-27,Meta,Retargeting,US,meta_c05,501,14,6.95
2024-03-27,Meta,Retargeting,US,meta_c06,404,9,5.61
2024-03-27,Meta,Retargeting,UK,meta_c01,448,11,6.73
2024-03-27,Meta,Retargeting,UK,meta_c02,465,11,6.62
2024-03-27,Meta,Retargeting,UK,meta_c03,163,4,2.56
2024-03-27,Meta,Retargeting,UK,meta_c04,162,4,2.34
2024-03-27,Meta,Retargeting,UK,meta_c05,134,3,1.51
2024-03-27,Meta,Retargeting,UK,meta_c06,82,2,1.3
2024-03-27,Meta,Retargeting,CA,meta_c01,372,8,4.22
2024-03-27,Meta,Retargeting,CA,meta_c02,265,6,3.99
2024-03-27,Meta,Retargeting,CA,meta_c03,85,2,1.64
2024-03-27,Meta,Retargeting,CA,meta_c04,97,2,1.54
2024-03-27,Meta,Retargeting,CA,meta_c05,89,2,0.96
2024-03-27,Meta,Retargeting,CA,meta_c06,45,1,0.86
2024-03-27,Meta,Retargeting,AU,meta_c01,279,6,4.08
2024-03-27,Meta,Retargeting,AU,meta_c02,334,7,3.69
2024-03-27,Meta,Retargeting,AU,meta_c03,94,2,1.47
2024-03-27,Meta,Retargeting,AU,meta_c04,94,2,1.45
2024-03-27,Meta,Retargeting,AU,meta_c05,46,1,0.93
2024-03-27,Meta,Retargeting,AU,meta_c06,46,1,0.78
2024-03-27,Meta,Retargeting,DE,meta_c01,263,6,3.54
2024-03-27,Meta,Retargeting,DE,meta_c02,231,5,3.28
2024-03-27,Meta,Retargeting,DE,meta_c03,102,2,1.34
2024-03-27,Meta,Retargeting,DE,meta_c04,146,3,1.29
2024-03-27,Meta,Retargeting,DE,meta_c05,95,2,0.8
2024-03-27,Meta,Retargeting,DE,meta_c06,49,1,0.74
2024-03-27,Meta,Retargeting,PT,meta_c01,87,4,2.56
2024-03-27,Meta,Retargeting,PT,meta_c02,74,4,2.37
2024-03-27,Meta,Retargeting,PT,meta_c03,41,2,0.92
2024-03-27,Meta,Retargeting,PT,meta_c04,22,1,0.83
2024-03-27,Meta,Retargeting,PT,meta_c05,20,1,0.52
2024-03-27,Meta,Retargeting,PT,meta_c06,19,1,0.46
2024-03-28,Google,Brand Search,US,goog_c01,538,43,85.77
2024-03-28,Google,Brand Search,US,goog_c02,499,39,71.74
2024-03-28,Google,Brand Search,UK,goog_c01,163,12,20.55
2024-03-28,Google,Brand Search,UK,goog_c02,114,9,16.06
2024-03-28,Google,Brand Search,CA,goog_c01,133,10,16.79
2024-03-28,Google,Brand Search,CA,goog_c02,92,7,13.01
2024-03-28,Google,Brand Search,AU,goog_c01,79,6,11.88
2024-03-28,Google,Brand Search,AU,goog_c02,73,5,9.28
2024-03-28,Google,Brand Search,DE,goog_c01,83,6,10.66
2024-03-28,Google,Brand Search,DE,goog_c02,53,4,8.1
2024-03-28,Google,Brand Search,PT,goog_c01,23,4,8.06
2024-03-28,Google,Brand Search,PT,goog_c02,20,3,5.93
2024-03-28,Google,Non-Brand Search,US,goog_c03,4009,133,128.04
2024-03-28,Google,Non-Brand Search,US,goog_c04,3723,114,119.03
2024-03-28,Google,Non-Brand Search,UK,goog_c03,947,27,27.03
2024-03-28,Google,Non-Brand Search,UK,goog_c04,917,23,23.39
2024-03-28,Google,Non-Brand Search,CA,goog_c03,624,19,19.07
2024-03-28,Google,Non-Brand Search,CA,goog_c04,820,23,20.35
2024-03-28,Google,Non-Brand Search,AU,goog_c03,840,22,18.74
2024-03-28,Google,Non-Brand Search,AU,goog_c04,647,18,15.86
2024-03-28,Google,Non-Brand Search,DE,goog_c03,695,20,17.44
2024-03-28,Google,Non-Brand Search,DE,goog_c04,626,17,15.88
2024-03-28,Google,Non-Brand Search,PT,goog_c03,152,9,9.18
2024-03-28,Google,Non-Brand Search,PT,goog_c04,145,9,9.17
2024-03-28,Google,Shopping,US,goog_c05,8335,141,89.85
2024-03-28,Google,Shopping,US,goog_c06,9145,137,95.91
2024-03-28,Google,Shopping,UK,goog_c05,1906,30,19.78
2024-03-28,Google,Shopping,UK,goog_c06,2312,33,21.07
2024-03-28,Google,Shopping,CA,goog_c05,1249,18,11.86
2024-03-28,Google,Shopping,CA,goog_c06,1563,19,12.28
2024-03-28,Google,Shopping,AU,goog_c05,1725,21,12.5
2024-03-28,Google,Shopping,AU,goog_c06,1625,19,12.87
2024-03-28,Google,Shopping,DE,goog_c05,1453,19,11.49
2024-03-28,Google,Shopping,DE,goog_c06,1500,18,11.56
2024-03-28,Google,Shopping,PT,goog_c05,409,12,6.5
2024-03-28,Google,Shopping,PT,goog_c06,405,11,6.6
2024-03-28,Google,Performance Max,US,goog_c07,21660,170,139.74
2024-03-28,Google,Performance Max,US,goog_c08,17983,143,132.61
2024-03-28,Google,Performance Max,UK,goog_c07,7151,54,40.81
2024-03-28,Google,Performance Max,UK,goog_c08,5138,41,31.94
2024-03-28,Google,Performance Max,CA,goog_c07,5694,42,30.05
2024-03-28,Google,Performance Max,CA,goog_c08,4126,29,24.13
2024-03-28,Google,Performance Max,AU,goog_c07,4975,32,28.68
2024-03-28,Google,Performance Max,AU,goog_c08,4695,32,22.79
2024-03-28,Google,Performance Max,DE,goog_c07,3340,21,17.85
2024-03-28,Google,Performance Max,DE,goog_c08,3002,20,16.36
2024-03-28,Google,Performance Max,PT,goog_c07,1212,18,14.21
2024-03-28,Google,Performance Max,PT,goog_c08,885,15,12.03
2024-03-28,Meta,Prospecting,US,meta_c01,9404,112,58.46
2024-03-28,Meta,Prospecting,US,meta_c02,15173,154,62.97
2024-03-28,Meta,Prospecting,US,meta_c03,4593,59,29.47
2024-03-28,Meta,Prospecting,US,meta_c04,4172,48,24.92
2024-03-28,Meta,Prospecting,US,meta_c05,3695,47,18.75
2024-03-28,Meta,Prospecting,US,meta_c06,3223,36,16.39
2024-03-28,Meta,Prospecting,UK,meta_c01,2812,35,16.76
2024-03-28,Meta,Prospecting,UK,meta_c02,3381,38,16.98
2024-03-28,Meta,Prospecting,UK,meta_c03,1667,19,8.7
2024-03-28,Meta,Prospecting,UK,meta_c04,1711,18,7.3
2024-03-28,Meta,Prospecting,UK,meta_c05,851,10,5.05
2024-03-28,Meta,Prospecting,UK,meta_c06,1068,12,4.91
2024-03-28,Meta,Prospecting,CA,meta_c01,1958,21,8.4
2024-03-28,Meta,Prospecting,CA,meta_c02,1820,19,8.91
2024-03-28,Meta,Prospecting,CA,meta_c03,973,11,4.64
2024-03-28,Meta,Prospecting,CA,meta_c04,774,9,4.45
2024-03-28,Meta,Prospecting,CA,meta_c05,519,6,2.97
2024-03-28,Meta,Prospecting,CA,meta_c06,547,6,2.71
2024-03-28,Meta,Prospecting,AU,meta_c01,1836,19,9.37
2024-03-28,Meta,Prospecting,AU,meta_c02,1819,21,9.78
2024-03-28,Meta,Prospecting,AU,meta_c03,970,10,4.79
2024-03-28,Meta,Prospecting,AU,meta_c04,899,10,4.75
2024-03-28,Meta,Prospecting,AU,meta_c05,720,7,2.81
2024-03-28,Meta,Prospecting,AU,meta_c06,708,7,2.83
2024-03-28,Meta,Prospecting,DE,meta_c01,1175,13,6.81
2024-03-28,Meta,Prospecting,DE,meta_c02,1688,17,7.15
2024-03-28,Meta,Prospecting,DE,meta_c03,717,7,3.74
2024-03-28,Meta,Prospecting,DE,meta_c04,788,8,3.41
2024-03-28,Meta,Prospecting,DE,meta_c05,614,6,2.4
2024-03-28,Meta,Prospecting,DE,meta_c06,548,5,1.94
2024-03-28,Meta,Prospecting,PT,meta_c01,428,10,4.48
2024-03-28,Meta,Prospecting,PT,meta_c02,471,11,4.62
2024-03-28,Meta,Prospecting,PT,meta_c03,256,6,2.28
2024-03-28,Meta,Prospecting,PT,meta_c04,206,5,2.31
2024-03-28,Meta,Prospecting,PT,meta_c05,142,3,1.38
2024-03-28,Meta,Prospecting,PT,meta_c06,135,3,1.34
2024-03-28,Meta,Retargeting,US,meta_c01,1939,54,31.47
2024-03-28,Meta,Retargeting,US,meta_c02,2233,51,29.47
2024-03-28,Meta,Retargeting,US,meta_c03,867,23,10.99
2024-03-28,Meta,Retargeting,US,meta_c04,806,19,10.91
2024-03-28,Meta,Retargeting,US,meta_c05,482,12,7.32
2024-03-28,Meta,Retargeting,US,meta_c06,424,11,6.06
2024-03-28,Meta,Retargeting,UK,meta_c01,554,13,7.76
2024-03-28,Meta,Retargeting,UK,meta_c02,522,11,7.0
2024-03-28,Meta,Retargeting,UK,meta_c03,152,4,2.69
2024-03-28,Meta,Retargeting,UK,meta_c04,120,3,2.5
2024-03-28,Meta,Retargeting,UK,meta_c05,125,3,1.55
2024-03-28,Meta,Retargeting,UK,meta_c06,80,2,1.46
2024-03-28,Meta,Retargeting,CA,meta_c01,348,8,4.1
2024-03-28,Meta,Retargeting,CA,meta_c02,299,7,3.88
2024-03-28,Meta,Retargeting,CA,meta_c03,149,3,1.57
2024-03-28,Meta,Retargeting,CA,meta_c04,124,3,1.48
2024-03-28,Meta,Retargeting,CA,meta_c05,81,2,0.99
2024-03-28,Meta,Retargeting,CA,meta_c06,86,2,0.82
2024-03-28,Meta,Retargeting,AU,meta_c01,350,8,4.4
2024-03-28,Meta,Retargeting,AU,meta_c02,399,9,4.31
2024-03-28,Meta,Retargeting,AU,meta_c03,135,3,1.57
2024-03-28,Meta,Retargeting,AU,meta_c04,133,3,1.51
2024-03-28,Meta,Retargeting,AU,meta_c05,49,1,0.86
2024-03-28,Meta,Retargeting,AU,meta_c06,44,1,0.7
2024-03-28,Meta,Retargeting,DE,meta_c01,301,6,3.26
2024-03-28,Meta,Retargeting,DE,meta_c02,331,7,3.37
2024-03-28,Meta,Retargeting,DE,meta_c03,97,2,1.28
2024-03-28,Meta,Retargeting,DE,meta_c04,98,2,1.14
2024-03-28,Meta,Retargeting,DE,meta_c05,47,1,0.77
2024-03-28,Meta,Retargeting,DE,meta_c06,50,1,0.65
2024-03-28,Meta,Retargeting,PT,meta_c01,97,5,2.85
2024-03-28,Meta,Retargeting,PT,meta_c02,85,4,2.28
2024-03-28,Meta,Retargeting,PT,meta_c03,39,2,0.9
2024-03-28,Meta,Retargeting,PT,meta_c04,41,2,0.9
2024-03-28,Meta,Retargeting,PT,meta_c05,19,1,0.52
2024-03-28,Meta,Retargeting,PT,meta_c06,19,1,0.5
2024-03-29,Google,Brand Search,US,goog_c01,620,47,97.87
2024-03-29,Google,Brand Search,US,goog_c02,569,45,76.8
2024-03-29,Google,Brand Search,UK,goog_c01,173,14,23.88
2024-03-29,Google,Brand Search,UK,goog_c02,144,12,21.69
2024-03-29,Google,Brand Search,CA,goog_c01,147,11,17.17
2024-03-29,Google,Brand Search,CA,goog_c02,86,6,11.84
2024-03-29,Google,Brand Search,AU,goog_c01,89,6,11.67
2024-03-29,Google,Brand Search,AU,goog_c02,70,5,10.88
2024-03-29,Google,Brand Search,DE,goog_c01,91,6,11.28
2024-03-29,Google,Brand Search,DE,goog_c02,69,5,10.0
2024-03-29,Google,Brand Search,PT,goog_c01,24,4,7.75
2024-03-29,Google,Brand Search,PT,goog_c02,26,4,6.54
2024-03-29,Google,Non-Brand Search,US,goog_c03,3678,125,114.86
2024-03-29,Google,Non-Brand Search,US,goog_c04,3447,117,114.94
2024-03-29,Google,Non-Brand Search,UK,goog_c03,1289,37,35.87
2024-03-29,Google,Non-Brand Search,UK,goog_c04,1192,34,29.1
2024-03-29,Google,Non-Brand Search,CA,goog_c03,782,21,19.15
2024-03-29,Google,Non-Brand Search,CA,goog_c04,675,18,19.05
2024-03-29,Google,Non-Brand Search,AU,goog_c03,649,18,15.25
2024-03-29,Google,Non-Brand Search,AU,goog_c04,752,17,14.17
2024-03-29,Google,Non-Brand Search,DE,goog_c03,823,19,16.47
2024-03-29,Google,Non-Brand Search,DE,goog_c04,643,15,15.25
2024-03-29,Google,Non-Brand Search,PT,goog_c03,246,15,12.95
2024-03-29,Google,Non-Brand Search,PT,goog_c04,252,14,11.47
2024-03-29,Google,Shopping,US,goog_c05,8847,124,83.93
2024-03-29,Google,Shopping,US,goog_c06,11130,146,86.47
2024-03-29,Google,Shopping,UK,goog_c05,2992,40,23.2
2024-03-29,Google,Shopping,UK,goog_c06,2211,32,22.12
2024-03-29,Google,Shopping,CA,goog_c05,1703,24,13.08
2024-03-29,Google,Shopping,CA,goog_c06,1637,21,13.1
2024-03-29,Google,Shopping,AU,goog_c05,1782,23,14.16
2024-03-29,Google,Shopping,AU,goog_c06,1818,23,15.19
2024-03-29,Google,Shopping,DE,goog_c05,1824,22,14.65
2024-03-29,Google,Shopping,DE,goog_c06,1493,19,12.76
2024-03-29,Google,Shopping,PT,goog_c05,464,13,7.87
2024-03-29,Google,Shopping,PT,goog_c06,468,13,8.44
2024-03-29,Google,Performance Max,US,goog_c07,28020,226,180.71
2024-03-29,Google,Performance Max,US,goog_c08,24210,182,141.07
2024-03-29,Google,Performance Max,UK,goog_c07,10174,71,44.46
2024-03-29,Google,Performance Max,UK,goog_c08,5948,48,36.8
2024-03-29,Google,Performance Max,CA,goog_c07,4985,36,31.22
2024-03-29,Google,Performance Max,CA,goog_c08,4811,36,26.82
2024-03-29,Google,Performance Max,AU,goog_c07,4182,30,26.07
2024-03-29,Google,Performance Max,AU,goog_c08,4426,31,22.04
2024-03-29,Google,Performance Max,DE,goog_c07,4747,32,26.05
2024-03-29,Google,Performance Max,DE,goog_c08,4236,29,20.37
2024-03-29,Google,Performance Max,PT,goog_c07,1417,24,17.58
2024-03-29,Google,Performance Max,PT,goog_c08,1041,16,13.61
2024-03-29,Meta,Prospecting,US,meta_c01,11672,155,72.59
2024-03-29,Meta,Prospecting,US,meta_c02,13414,154,75.48
2024-03-29,Meta,Prospecting,US,meta_c03,6146,77,36.44
2024-03-29,Meta,Prospecting,US,meta_c04,5099,60,32.85
2024-03-29,Meta,Prospecting,US,meta_c05,4238,53,22.04
2024-03-29,Meta,Prospecting,US,meta_c06,4489,47,22.59
2024-03-29,Meta,Prospecting,UK,meta_c01,3513,40,17.56
2024-03-29,Meta,Prospecting,UK,meta_c02,4029,41,20.01
2024-03-29,Meta,Prospecting,UK,meta_c03,1636,19,9.36
2024-03-29,Meta,Prospecting,UK,meta_c04,1331,14,8.43
2024-03-29,Meta,Prospecting,UK,meta_c05,1170,13,5.54
2024-03-29,Meta,Prospecting,UK,meta_c06,847,10,5.32
2024-03-29,Meta,Prospecting,CA,meta_c01,1893,22,9.27
2024-03-29,Meta,Prospecting,CA,meta_c02,2600,28,10.96
2024-03-29,Meta,Prospecting,CA,meta_c03,893,11,4.99
2024-03-29,Meta,Prospecting,CA,meta_c04,1100,11,5.22
2024-03-29,Meta,Prospecting,CA,meta_c05,686,8,3.47
2024-03-29,Meta,Prospecting,CA,meta_c06,547,6,3.09
2024-03-29,Meta,Prospecting,AU,meta_c01,2074,20,8.64
2024-03-29,Meta,Prospecting,AU,meta_c02,2017,22,8.85
2024-03-29,Meta,Prospecting,AU,meta_c03,959,10,4.68
2024-03-29,Meta,Prospecting,AU,meta_c04,784,8,3.96
2024-03-29,Meta,Prospecting,AU,meta_c05,525,6,2.76
2024-03-29,Meta,Prospecting,AU,meta_c06,631,6,2.48
2024-03-29,Meta,Prospecting,DE,meta_c01,1637,16,8.58
2024-03-29,Meta,Prospecting,DE,meta_c02,2545,23,10.04
2024-03-29,Meta,Prospecting,DE,meta_c03,919,10,4.3
2024-03-29,Meta,Prospecting,DE,meta_c04,927,9,3.81
2024-03-29,Meta,Prospecting,DE,meta_c05,583,6,2.61
2024-03-29,Meta,Prospecting,DE,meta_c06,466,5,2.29
2024-03-29,Meta,Prospecting,PT,meta_c01,541,14,5.38
2024-03-29,Meta,Prospecting,PT,meta_c02,686,15,6.48
2024-03-29,Meta,Prospecting,PT,meta_c03,271,7,2.94
2024-03-29,Meta,Prospecting,PT,meta_c04,282,6,2.71
2024-03-29,Meta,Prospecting,PT,meta_c05,158,4,1.93
2024-03-29,Meta,Prospecting,PT,meta_c06,166,4,1.86
2024-03-29,Meta,Retargeting,US,meta_c01,1912,45,33.54
2024-03-29,Meta,Retargeting,US,meta_c02,1981,53,32.38
2024-03-29,Meta,Retargeting,US,meta_c03,703,18,12.37
2024-03-29,Meta,Retargeting,US,meta_c04,703,17,9.99
2024-03-29,Meta,Retargeting,US,meta_c05,408,11,6.96
2024-03-29,Meta,Retargeting,US,meta_c06,456,11,6.11
2024-03-29,Meta,Retargeting,UK,meta_c01,560,13,7.84
2024-03-29,Meta,Retargeting,UK,meta_c02,457,12,6.97
2024-03-29,Meta,Retargeting,UK,meta_c03,219,5,2.54
2024-03-29,Meta,Retargeting,UK,meta_c04,169,4,2.41
2024-03-29,Meta,Retargeting,UK,meta_c05,131,3,1.56
2024-03-29,Meta,Retargeting,UK,meta_c06,80,2,1.28
2024-03-29,Meta,Retargeting,CA,meta_c01,352,8,4.8
2024-03-29,Meta,Retargeting,CA,meta_c02,295,7,4.35
2024-03-29,Meta,Retargeting,CA,meta_c03,126,3,1.71
2024-03-29,Meta,Retargeting,CA,meta_c04,135,3,1.54
2024-03-29,Meta,Retargeting,CA,meta_c05,89,2,1.0
2024-03-29,Meta,Retargeting,CA,meta_c06,85,2,0.86
2024-03-29,Meta,Retargeting,AU,meta_c01,359,8,4.55
2024-03-29,Meta,Retargeting,AU,meta_c02,258,6,3.78
2024-03-29,Meta,Retargeting,AU,meta_c03,131,3,1.75
2024-03-29,Meta,Retargeting,AU,meta_c04,147,3,1.52
2024-03-29,Meta,Retargeting,AU,meta_c05,98,2,1.01
2024-03-29,Meta,Retargeting,AU,meta_c06,49,1,0.82
2024-03-29,Meta,Retargeting,DE,meta_c01,354,7,4.54
2024-03-29,Meta,Retargeting,DE,meta_c02,354,8,4.3
2024-03-29,Meta,Retargeting,DE,meta_c03,124,3,1.57
2024-03-29,Meta,Retargeting,DE,meta_c04,143,3,1.51
2024-03-29,Meta,Retargeting,DE,meta_c05,50,1,0.91
2024-03-29,Meta,Retargeting,DE,meta_c06,55,1,0.87
2024-03-29,Meta,Retargeting,PT,meta_c01,99,5,3.07
2024-03-29,Meta,Retargeting,PT,meta_c02,117,5,2.64
2024-03-29,Meta,Retargeting,PT,meta_c03,45,2,1.09
2024-03-29,Meta,Retargeting,PT,meta_c04,45,2,0.98
2024-03-29,Meta,Retargeting,PT,meta_c05,24,1,0.58
2024-03-29,Meta,Retargeting,PT,meta_c06,20,1,0.53
2024-03-30,Google,Brand Search,US,goog_c01,633,53,96.1
2024-03-30,Google,Brand Search,US,goog_c02,659,51,85.31
2024-03-30,Google,Brand Search,UK,goog_c01,204,17,28.28
2024-03-30,Google,Brand Search,UK,goog_c02,142,11,20.44
2024-03-30,Google,Brand Search,CA,goog_c01,95,7,15.14
2024-03-30,Google,Brand Search,CA,goog_c02,109,7,12.57
2024-03-30,Google,Brand Search,AU,goog_c01,91,7,13.85
2024-03-30,Google,Brand Search,AU,goog_c02,78,6,10.83
2024-03-30,Google,Brand Search,DE,goog_c01,95,6,11.66
2024-03-30,Google,Brand Search,DE,goog_c02,72,5,10.48
2024-03-30,Google,Brand Search,PT,goog_c01,32,5,9.31
2024-03-30,Google,Brand Search,PT,goog_c02,23,4,7.47
2024-03-30,Google,Non-Brand Search,US,goog_c03,4458,147,125.72
2024-03-30,Google,Non-Brand Search,US,goog_c04,5176,151,126.0
2024-03-30,Google,Non-Brand Search,UK,goog_c03,1270,34,34.11
2024-03-30,Google,Non-Brand Search,UK,goog_c04,1583,44,33.99
2024-03-30,Google,Non-Brand Search,CA,goog_c03,817,24,21.83
2024-03-30,Google,Non-Brand Search,CA,goog_c04,1061,27,21.08
2024-03-30,Google,Non-Brand Search,AU,goog_c03,753,20,17.17
2024-03-30,Google,Non-Brand Search,AU,goog_c04,694,18,16.55
2024-03-30,Google,Non-Brand Search,DE,goog_c03,788,21,18.37
2024-03-30,Google,Non-Brand Search,DE,goog_c04,619,17,16.68
2024-03-30,Google,Non-Brand Search,PT,goog_c03,220,14,13.73
2024-03-30,Google,Non-Brand Search,PT,goog_c04,216,15,11.93
2024-03-30,Google,Shopping,US,goog_c05,10892,148,92.35
2024-03-30,Google,Shopping,US,goog_c06,7278,118,87.38
2024-03-30,Google,Shopping,UK,goog_c05,2810,39,26.71
2024-03-30,Google,Shopping,UK,goog_c06,3459,46,28.32
2024-03-30,Google,Shopping,CA,goog_c05,1599,21,14.6
2024-03-30,Google,Shopping,CA,goog_c06,1562,23,13.42
2024-03-30,Google,Shopping,AU,goog_c05,1507,19,13.31
2024-03-30,Google,Shopping,AU,goog_c06,1756,23,15.57
2024-03-30,Google,Shopping,DE,goog_c05,1368,18,13.58
2024-03-30,Google,Shopping,DE,goog_c06,1781,22,13.35
2024-03-30,Google,Shopping,PT,goog_c05,576,16,10.21
2024-03-30,Google,Shopping,PT,goog_c06,342,11,8.77
2024-03-30,Google,Performance Max,US,goog_c07,36297,288,206.71
2024-03-30,Google,Performance Max,US,goog_c08,25361,211,168.33
2024-03-30,Google,Performance Max,UK,goog_c07,8734,64,46.33
2024-03-30,Google,Performance Max,UK,goog_c08,6083,44,39.68
2024-03-30,Google,Performance Max,CA,goog_c07,4428,32,28.08
2024-03-30,Google,Performance Max,CA,goog_c08,4905,36,26.24
2024-03-30,Google,Performance Max,AU,goog_c07,3529,25,23.31
2024-03-30,Google,Performance Max,AU,goog_c08,3893,25,22.46
2024-03-30,Google,Performance Max,DE,goog_c07,4881,34,25.52
2024-03-30,Google,Performance Max,DE,goog_c08,3782,23,21.27
2024-03-30,Google,Performance Max,PT,goog_c07,1421,21,16.45
2024-03-30,Google,Performance Max,PT,goog_c08,1342,20,13.84
2024-03-30,Meta,Prospecting,US,meta_c01,11326,134,68.38
2024-03-30,Meta,Prospecting,US,meta_c02,15794,185,75.25
2024-03-30,Meta,Prospecting,US,meta_c03,5033,61,32.85
2024-03-30,Meta,Prospecting,US,meta_c04,5463,66,31.81
2024-03-30,Meta,Prospecting,US,meta_c05,3671,45,21.34
2024-03-30,Meta,Prospecting,US,meta_c06,3048,33,19.03
2024-03-30,Meta,Prospecting,UK,meta_c01,2704,33,17.35
2024-03-30,Meta,Prospecting,UK,meta_c02,3936,45,19.21
2024-03-30,Meta,Prospecting,UK,meta_c03,1586,17,9.58
2024-03-30,Meta,Prospecting,UK,meta_c04,1285,16,8.16
2024-03-30,Meta,Prospecting,UK,meta_c05,1260,15,6.18
