date,channel,campaign,geo,creative_id,sessions,add_to_cart,begin_checkout,purchase,revenue
2024-04-10,Meta,Prospecting,UK,meta_c04,11,2,1,0,0.0
2024-04-10,Meta,Prospecting,UK,meta_c05,9,2,1,0,0.0
2024-04-10,Meta,Prospecting,UK,meta_c06,8,1,0,0,0.0
2024-04-10,Meta,Prospecting,CA,meta_c01,16,2,1,0,0.0
2024-04-10,Meta,Prospecting,CA,meta_c02,19,4,2,0,0.0
2024-04-10,Meta,Prospecting,CA,meta_c03,10,2,1,1,138.85
2024-04-10,Meta,Prospecting,CA,meta_c04,11,2,1,0,0.0
2024-04-10,Meta,Prospecting,CA,meta_c05,6,1,0,0,0.0
2024-04-10,Meta,Prospecting,CA,meta_c06,6,1,0,0,0.0
2024-04-10,Meta,Prospecting,AU,meta_c01,13,2,1,0,0.0
2024-04-10,Meta,Prospecting,AU,meta_c02,22,4,2,1,138.85
2024-04-10,Meta,Prospecting,AU,meta_c03,8,1,0,0,0.0
2024-04-10,Meta,Prospecting,AU,meta_c04,9,2,1,0,0.0
2024-04-10,Meta,Prospecting,AU,meta_c05,5,1,0,0,0.0
2024-04-10,Meta,Prospecting,AU,meta_c06,5,1,0,0,0.0
2024-04-10,Meta,Prospecting,DE,meta_c01,11,2,1,0,0.0
2024-04-10,Meta,Prospecting,DE,meta_c02,16,3,1,0,0.0
2024-04-10,Meta,Prospecting,DE,meta_c03,8,1,1,0,0.0
2024-04-10,Meta,Prospecting,DE,meta_c04,6,1,0,0,0.0
2024-04-10,Meta,Prospecting,DE,meta_c05,4,1,0,0,0.0
2024-04-10,Meta,Prospecting,DE,meta_c06,5,1,0,0,0.0
2024-04-10,Meta,Prospecting,PT,meta_c01,9,1,0,0,0.0
2024-04-10,Meta,Prospecting,PT,meta_c02,8,1,0,0,0.0
2024-04-10,Meta,Prospecting,PT,meta_c03,4,1,0,0,0.0
2024-04-10,Meta,Prospecting,PT,meta_c04,3,1,0,0,0.0
2024-04-10,Meta,Prospecting,PT,meta_c05,3,0,0,0,0.0
2024-04-10,Meta,Prospecting,PT,meta_c06,3,1,0,0,0.0
2024-04-10,Meta,Retargeting,US,meta_c01,50,7,5,0,0.0
2024-04-10,Meta,Retargeting,US,meta_c02,36,5,3,1,138.85
2024-04-10,Meta,Retargeting,US,meta_c03,16,3,2,0,0.0
2024-04-10,Meta,Retargeting,US,meta_c04,18,3,2,0,0.0
2024-04-10,Meta,Retargeting,US,meta_c05,9,2,1,0,0.0
2024-04-10,Meta,Retargeting,US,meta_c06,10,2,1,0,0.0
2024-04-10,Meta,Retargeting,UK,meta_c01,9,1,1,1,138.85
2024-04-10,Meta,Retargeting,UK,meta_c02,14,2,1,0,0.0
2024-04-10,Meta,Retargeting,UK,meta_c03,4,1,1,1,138.85
2024-04-10,Meta,Retargeting,UK,meta_c04,4,1,1,0,0.0
2024-04-10,Meta,Retargeting,UK,meta_c05,3,1,1,0,0.0
2024-04-10,Meta,Retargeting,UK,meta_c06,2,0,0,0,0.0
2024-04-10,Meta,Retargeting,CA,meta_c01,7,1,1,0,0.0
2024-04-10,Meta,Retargeting,CA,meta_c02,6,1,1,0,0.0
2024-04-10,Meta,Retargeting,CA,meta_c03,3,0,0,0,0.0
2024-04-10,Meta,Retargeting,CA,meta_c04,3,0,0,0,0.0
2024-04-10,Meta,Retargeting,CA,meta_c05,2,0,0,0,0.0
2024-04-10,Meta,Retargeting,CA,meta_c06,2,0,0,0,0.0
2024-04-10,Meta,Retargeting,AU,meta_c01,7,1,1,0,0.0
2024-04-10,Meta,Retargeting,AU,meta_c02,6,1,1,0,0.0
2024-04-10,Meta,Retargeting,AU,meta_c03,3,1,1,0,0.0
2024-04-10,Meta,Retargeting,AU,meta_c04,2,0,0,0,0.0
2024-04-10,Meta,Retargeting,AU,meta_c05,2,0,0,0,0.0
2024-04-10,Meta,Retargeting,AU,meta_c06,1,0,0,0,0.0
2024-04-10,Meta,Retargeting,DE,meta_c01,4,1,1,0,0.0
2024-04-10,Meta,Retargeting,DE,meta_c02,6,1,1,0,0.0
2024-04-10,Meta,Retargeting,DE,meta_c03,2,0,0,0,0.0
2024-04-10,Meta,Retargeting,DE,meta_c04,2,0,0,0,0.0
2024-04-10,Meta,Retargeting,DE,meta_c05,1,0,0,0,0.0
2024-04-10,Meta,Retargeting,DE,meta_c06,1,0,0,0,0.0
2024-04-10,Meta,Retargeting,PT,meta_c01,3,0,0,0,0.0
2024-04-10,Meta,Retargeting,PT,meta_c02,3,0,0,0,0.0
2024-04-10,Meta,Retargeting,PT,meta_c03,1,0,0,0,0.0
2024-04-10,Meta,Retargeting,PT,meta_c04,1,0,0,0,0.0
2024-04-10,Meta,Retargeting,PT,meta_c05,1,0,0,0,0.0
2024-04-10,Meta,Retargeting,PT,meta_c06,1,0,0,0,0.0
2024-04-10,Direct,Unattributed,Unknown,none,0,0,0,0,0.0
2024-04-11,Google,Brand Search,US,goog_c01,44,8,6,3,408.2
2024-04-11,Google,Brand Search,US,goog_c02,32,6,6,5,680.33
2024-04-11,Google,Brand Search,UK,goog_c01,10,2,2,1,136.07
2024-04-11,Google,Brand Search,UK,goog_c02,9,2,2,0,0.0
2024-04-11,Google,Brand Search,CA,goog_c01,7,1,1,1,136.07
2024-04-11,Google,Brand Search,CA,goog_c02,6,1,1,0,0.0
2024-04-11,Google,Brand Search,AU,goog_c01,7,1,1,0,0.0
2024-04-11,Google,Brand Search,AU,goog_c02,6,1,1,0,0.0
2024-04-11,Google,Brand Search,DE,goog_c01,5,1,1,1,136.07
2024-04-11,Google,Brand Search,DE,goog_c02,4,1,1,1,136.07
2024-04-11,Google,Brand Search,PT,goog_c01,6,1,1,0,0.0
2024-04-11,Google,Brand Search,PT,goog_c02,3,1,1,0,0.0
2024-04-11,Google,Non-Brand Search,US,goog_c03,114,16,12,4,544.26
2024-04-11,Google,Non-Brand Search,US,goog_c04,107,16,13,4,544.26
2024-04-11,Google,Non-Brand Search,UK,goog_c03,27,4,3,0,0.0
2024-04-11,Google,Non-Brand Search,UK,goog_c04,28,4,3,0,0.0
2024-04-11,Google,Non-Brand Search,CA,goog_c03,18,2,1,0,0.0
2024-04-11,Google,Non-Brand Search,CA,goog_c04,18,2,1,0,0.0
2024-04-11,Google,Non-Brand Search,AU,goog_c03,19,3,2,0,0.0
2024-04-11,Google,Non-Brand Search,AU,goog_c04,18,3,2,0,0.0
2024-04-11,Google,Non-Brand Search,DE,goog_c03,12,2,1,0,0.0
2024-04-11,Google,Non-Brand Search,DE,goog_c04,11,2,2,0,0.0
2024-04-11,Google,Non-Brand Search,PT,goog_c03,9,2,2,1,136.07
2024-04-11,Google,Non-Brand Search,PT,goog_c04,10,2,1,0,0.0
2024-04-11,Google,Shopping,US,goog_c05,103,13,9,3,408.2
2024-04-11,Google,Shopping,US,goog_c06,115,14,10,5,680.33
2024-04-11,Google,Shopping,UK,goog_c05,34,4,3,1,136.07
2024-04-11,Google,Shopping,UK,goog_c06,36,5,3,0,0.0
2024-04-11,Google,Shopping,CA,goog_c05,17,3,2,2,272.13
2024-04-11,Google,Shopping,CA,goog_c06,19,3,2,1,136.07
2024-04-11,Google,Shopping,AU,goog_c05,19,3,2,0,0.0
2024-04-11,Google,Shopping,AU,goog_c06,22,4,2,0,0.0
2024-04-11,Google,Shopping,DE,goog_c05,16,2,1,1,136.07
2024-04-11,Google,Shopping,DE,goog_c06,16,2,1,0,0.0
2024-04-11,Google,Shopping,PT,goog_c05,10,2,1,0,0.0
2024-04-11,Google,Shopping,PT,goog_c06,10,1,1,0,0.0
2024-04-11,Google,Performance Max,US,goog_c07,215,36,17,2,272.13
2024-04-11,Google,Performance Max,US,goog_c08,209,41,20,0,0.0
2024-04-11,Google,Performance Max,UK,goog_c07,53,10,5,3,408.2
2024-04-11,Google,Performance Max,UK,goog_c08,44,8,4,0,0.0
2024-04-11,Google,Performance Max,CA,goog_c07,31,6,4,0,0.0
2024-04-11,Google,Performance Max,CA,goog_c08,24,5,3,0,0.0
2024-04-11,Google,Performance Max,AU,goog_c07,28,5,2,0,0.0
2024-04-11,Google,Performance Max,AU,goog_c08,22,4,2,0,0.0
2024-04-11,Google,Performance Max,DE,goog_c07,24,4,2,0,0.0
2024-04-11,Google,Performance Max,DE,goog_c08,21,4,2,2,272.13
2024-04-11,Google,Performance Max,PT,goog_c07,16,3,2,0,0.0
2024-04-11,Google,Performance Max,PT,goog_c08,13,2,1,1,136.07
2024-04-11,Meta,Prospecting,US,meta_c01,100,17,7,2,272.13
2024-04-11,Meta,Prospecting,US,meta_c02,128,20,8,0,0.0
2024-04-11,Meta,Prospecting,US,meta_c03,62,10,5,0,0.0
2024-04-11,Meta,Prospecting,US,meta_c04,57,10,5,0,0.0
2024-04-11,Meta,Prospecting,US,meta_c05,42,6,2,0,0.0
2024-04-11,Meta,Prospecting,US,meta_c06,38,7,3,0,0.0
2024-04-11,Meta,Prospecting,UK,meta_c01,29,5,3,0,0.0
2024-04-11,Meta,Prospecting,UK,meta_c02,33,6,3,0,0.0
2024-04-11,Meta,Prospecting,UK,meta_c03,14,3,2,0,0.0
2024-04-11,Meta,Prospecting,UK,meta_c04,13,2,1,0,0.0
2024-04-11,Meta,Prospecting,UK,meta_c05,11,2,1,0,0.0
2024-04-11,Meta,Prospecting,UK,meta_c06,10,2,1,0,0.0
2024-04-11,Meta,Prospecting,CA,meta_c01,19,3,1,0,0.0
2024-04-11,Meta,Prospecting,CA,meta_c02,18,3,1,1,136.07
2024-04-11,Meta,Prospecting,CA,meta_c03,9,1,0,0,0.0
2024-04-11,Meta,Prospecting,CA,meta_c04,10,2,1,0,0.0
2024-04-11,Meta,Prospecting,CA,meta_c05,7,1,0,0,0.0
2024-04-11,Meta,Prospecting,CA,meta_c06,5,1,0,0,0.0
2024-04-11,Meta,Prospecting,AU,meta_c01,14,2,1,0,0.0
2024-04-11,Meta,Prospecting,AU,meta_c02,16,3,1,0,0.0
2024-04-11,Meta,Prospecting,AU,meta_c03,6,1,0,0,0.0
2024-04-11,Meta,Prospecting,AU,meta_c04,6,1,0,0,0.0
2024-04-11,Meta,Prospecting,AU,meta_c05,4,1,0,0,0.0
2024-04-11,Meta,Prospecting,AU,meta_c06,5,1,0,0,0.0
2024-04-11,Meta,Prospecting,DE,meta_c01,15,3,1,0,0.0
2024-04-11,Meta,Prospecting,DE,meta_c02,12,2,1,0,0.0
2024-04-11,Meta,Prospecting,DE,meta_c03,7,1,0,0,0.0
2024-04-11,Meta,Prospecting,DE,meta_c04,5,1,0,0,0.0
2024-04-11,Meta,Prospecting,DE,meta_c05,4,1,0,0,0.0
2024-04-11,Meta,Prospecting,DE,meta_c06,4,1,0,0,0.0
2024-04-11,Meta,Prospecting,PT,meta_c01,9,2,1,0,0.0
2024-04-11,Meta,Prospecting,PT,meta_c02,13,2,1,0,0.0
2024-04-11,Meta,Prospecting,PT,meta_c03,5,1,0,0,0.0
2024-04-11,Meta,Prospecting,PT,meta_c04,5,1,0,0,0.0
2024-04-11,Meta,Prospecting,PT,meta_c05,3,0,0,0,0.0
2024-04-11,Meta,Prospecting,PT,meta_c06,3,1,0,0,0.0
2024-04-11,Meta,Retargeting,US,meta_c01,54,9,6,0,0.0
2024-04-11,Meta,Retargeting,US,meta_c02,50,8,5,1,136.07
2024-04-11,Meta,Retargeting,US,meta_c03,14,2,1,0,0.0
2024-04-11,Meta,Retargeting,US,meta_c04,14,2,1,0,0.0
2024-04-11,Meta,Retargeting,US,meta_c05,9,1,1,0,0.0
2024-04-11,Meta,Retargeting,US,meta_c06,9,2,1,0,0.0
2024-04-11,Meta,Retargeting,UK,meta_c01,12,2,1,0,0.0
2024-04-11,Meta,Retargeting,UK,meta_c02,9,2,1,0,0.0
2024-04-11,Meta,Retargeting,UK,meta_c03,4,0,0,0,0.0
2024-04-11,Meta,Retargeting,UK,meta_c04,3,0,0,0,0.0
2024-04-11,Meta,Retargeting,UK,meta_c05,3,0,0,0,0.0
2024-04-11,Meta,Retargeting,UK,meta_c06,2,0,0,0,0.0
2024-04-11,Meta,Retargeting,CA,meta_c01,6,1,1,0,0.0
2024-04-11,Meta,Retargeting,CA,meta_c02,6,1,1,0,0.0
2024-04-11,Meta,Retargeting,CA,meta_c03,3,0,0,0,0.0
2024-04-11,Meta,Retargeting,CA,meta_c04,3,0,0,0,0.0
2024-04-11,Meta,Retargeting,CA,meta_c05,2,0,0,0,0.0
2024-04-11,Meta,Retargeting,CA,meta_c06,2,0,0,0,0.0
2024-04-11,Meta,Retargeting,AU,meta_c01,9,1,1,0,0.0
2024-04-11,Meta,Retargeting,AU,meta_c02,5,1,1,0,0.0
2024-04-11,Meta,Retargeting,AU,meta_c03,4,1,1,0,0.0
2024-04-11,Meta,Retargeting,AU,meta_c04,2,0,0,0,0.0
2024-04-11,Meta,Retargeting,AU,meta_c05,2,0,0,0,0.0
2024-04-11,Meta,Retargeting,AU,meta_c06,2,0,0,0,0.0
2024-04-11,Meta,Retargeting,DE,meta_c01,5,1,1,0,0.0
2024-04-11,Meta,Retargeting,DE,meta_c02,7,1,1,0,0.0
2024-04-11,Meta,Retargeting,DE,meta_c03,3,0,0,0,0.0
2024-04-11,Meta,Retargeting,DE,meta_c04,2,0,0,0,0.0
2024-04-11,Meta,Retargeting,DE,meta_c05,1,0,0,0,0.0
2024-04-11,Meta,Retargeting,DE,meta_c06,1,0,0,0,0.0
2024-04-11,Meta,Retargeting,PT,meta_c01,4,2,2,2,272.13
2024-04-11,Meta,Retargeting,PT,meta_c02,3,0,0,0,0.0
2024-04-11,Meta,Retargeting,PT,meta_c03,2,0,0,0,0.0
2024-04-11,Meta,Retargeting,PT,meta_c04,1,0,0,0,0.0
2024-04-11,Meta,Retargeting,PT,meta_c05,1,0,0,0,0.0
2024-04-11,Meta,Retargeting,PT,meta_c06,1,0,0,0,0.0
2024-04-11,Direct,Unattributed,Unknown,none,0,0,0,4,544.26
2024-04-12,Google,Brand Search,US,goog_c01,41,9,7,4,544.01
2024-04-12,Google,Brand Search,US,goog_c02,31,6,6,6,816.02
2024-04-12,Google,Brand Search,UK,goog_c01,13,2,2,1,136.0
2024-04-12,Google,Brand Search,UK,goog_c02,9,2,2,0,0.0
2024-04-12,Google,Brand Search,CA,goog_c01,8,1,1,0,0.0
2024-04-12,Google,Brand Search,CA,goog_c02,6,1,1,0,0.0
2024-04-12,Google,Brand Search,AU,goog_c01,7,1,1,0,0.0
2024-04-12,Google,Brand Search,AU,goog_c02,6,2,2,2,272.01
2024-04-12,Google,Brand Search,DE,goog_c01,5,1,1,0,0.0
2024-04-12,Google,Brand Search,DE,goog_c02,5,1,1,1,136.0
2024-04-12,Google,Brand Search,PT,goog_c01,5,1,1,1,136.0
2024-04-12,Google,Brand Search,PT,goog_c02,4,1,1,0,0.0
2024-04-12,Google,Non-Brand Search,US,goog_c03,139,22,15,3,408.01
2024-04-12,Google,Non-Brand Search,US,goog_c04,146,23,16,4,544.01
2024-04-12,Google,Non-Brand Search,UK,goog_c03,37,5,3,0,0.0
2024-04-12,Google,Non-Brand Search,UK,goog_c04,36,5,3,0,0.0
2024-04-12,Google,Non-Brand Search,CA,goog_c03,15,2,2,2,272.01
2024-04-12,Google,Non-Brand Search,CA,goog_c04,20,3,2,2,272.01
2024-04-12,Google,Non-Brand Search,AU,goog_c03,19,3,2,0,0.0
2024-04-12,Google,Non-Brand Search,AU,goog_c04,18,3,2,1,136.0
2024-04-12,Google,Non-Brand Search,DE,goog_c03,17,3,2,0,0.0
2024-04-12,Google,Non-Brand Search,DE,goog_c04,17,3,2,0,0.0
2024-04-12,Google,Non-Brand Search,PT,goog_c03,13,2,1,0,0.0
2024-04-12,Google,Non-Brand Search,PT,goog_c04,12,2,1,0,0.0
2024-04-12,Google,Shopping,US,goog_c05,136,19,13,2,272.01
2024-04-12,Google,Shopping,US,goog_c06,145,22,16,2,272.01
2024-04-12,Google,Shopping,UK,goog_c05,33,4,3,0,0.0
2024-04-12,Google,Shopping,UK,goog_c06,33,5,3,0,0.0
2024-04-12,Google,Shopping,CA,goog_c05,20,3,2,0,0.0
2024-04-12,Google,Shopping,CA,goog_c06,21,3,2,1,136.0
2024-04-12,Google,Shopping,AU,goog_c05,19,3,2,0,0.0
2024-04-12,Google,Shopping,AU,goog_c06,22,3,2,0,0.0
2024-04-12,Google,Shopping,DE,goog_c05,16,2,1,0,0.0
2024-04-12,Google,Shopping,DE,goog_c06,15,2,2,0,0.0
2024-04-12,Google,Shopping,PT,goog_c05,13,2,1,1,136.0
2024-04-12,Google,Shopping,PT,goog_c06,12,2,1,1,136.0
2024-04-12,Google,Performance Max,US,goog_c07,230,47,27,2,272.01
2024-04-12,Google,Performance Max,US,goog_c08,157,32,16,2,272.01
2024-04-12,Google,Performance Max,UK,goog_c07,40,6,3,0,0.0
2024-04-12,Google,Performance Max,UK,goog_c08,32,6,3,0,0.0
2024-04-12,Google,Performance Max,CA,goog_c07,35,6,3,0,0.0
2024-04-12,Google,Performance Max,CA,goog_c08,27,5,3,0,0.0
2024-04-12,Google,Performance Max,AU,goog_c07,36,6,3,0,0.0
2024-04-12,Google,Performance Max,AU,goog_c08,25,5,3,0,0.0
2024-04-12,Google,Performance Max,DE,goog_c07,23,5,2,1,136.0
2024-04-12,Google,Performance Max,DE,goog_c08,21,4,2,1,136.0
2024-04-12,Google,Performance Max,PT,goog_c07,20,4,2,0,0.0
2024-04-12,Google,Performance Max,PT,goog_c08,21,4,2,1,136.0
2024-04-12,Meta,Prospecting,US,meta_c01,144,23,11,1,136.0
2024-04-12,Meta,Prospecting,US,meta_c02,107,21,8,0,0.0
2024-04-12,Meta,Prospecting,US,meta_c03,79,12,5,0,0.0
2024-04-12,Meta,Prospecting,US,meta_c04,72,12,6,0,0.0
2024-04-12,Meta,Prospecting,US,meta_c05,56,10,5,0,0.0
2024-04-12,Meta,Prospecting,US,meta_c06,39,7,3,0,0.0
2024-04-12,Meta,Prospecting,UK,meta_c01,27,4,2,0,0.0
2024-04-12,Meta,Prospecting,UK,meta_c02,32,5,2,0,0.0
2024-04-12,Meta,Prospecting,UK,meta_c03,13,2,1,0,0.0
2024-04-12,Meta,Prospecting,UK,meta_c04,15,3,1,0,0.0
2024-04-12,Meta,Prospecting,UK,meta_c05,9,1,0,0,0.0
2024-04-12,Meta,Prospecting,UK,meta_c06,8,1,0,0,0.0
2024-04-12,Meta,Prospecting,CA,meta_c01,17,3,1,0,0.0
2024-04-12,Meta,Prospecting,CA,meta_c02,19,3,1,0,0.0
2024-04-12,Meta,Prospecting,CA,meta_c03,10,2,1,0,0.0
2024-04-12,Meta,Prospecting,CA,meta_c04,10,2,1,0,0.0
2024-04-12,Meta,Prospecting,CA,meta_c05,6,1,0,0,0.0
2024-04-12,Meta,Prospecting,CA,meta_c06,7,1,0,0,0.0
2024-04-12,Meta,Prospecting,AU,meta_c01,17,3,1,0,0.0
2024-04-12,Meta,Prospecting,AU,meta_c02,19,3,1,0,0.0
2024-04-12,Meta,Prospecting,AU,meta_c03,8,1,0,0,0.0
2024-04-12,Meta,Prospecting,AU,meta_c04,7,1,0,0,0.0
2024-04-12,Meta,Prospecting,AU,meta_c05,7,1,0,0,0.0
2024-04-12,Meta,Prospecting,AU,meta_c06,4,1,0,0,0.0
2024-04-12,Meta,Prospecting,DE,meta_c01,17,3,1,0,0.0
2024-04-12,Meta,Prospecting,DE,meta_c02,20,3,1,0,0.0
2024-04-12,Meta,Prospecting,DE,meta_c03,9,2,1,0,0.0
2024-04-12,Meta,Prospecting,DE,meta_c04,9,2,1,0,0.0
2024-04-12,Meta,Prospecting,DE,meta_c05,6,1,0,0,0.0
2024-04-12,Meta,Prospecting,DE,meta_c06,5,1,0,0,0.0
2024-04-12,Meta,Prospecting,PT,meta_c01,10,2,1,0,0.0
2024-04-12,Meta,Prospecting,PT,meta_c02,12,2,1,0,0.0
2024-04-12,Meta,Prospecting,PT,meta_c03,5,1,0,0,0.0
2024-04-12,Meta,Prospecting,PT,meta_c04,3,1,0,0,0.0
2024-04-12,Meta,Prospecting,PT,meta_c05,4,1,0,0,0.0
2024-04-12,Meta,Prospecting,PT,meta_c06,4,1,0,0,0.0
2024-04-12,Meta,Retargeting,US,meta_c01,54,10,7,2,272.01
2024-04-12,Meta,Retargeting,US,meta_c02,44,7,4,1,136.0
2024-04-12,Meta,Retargeting,US,meta_c03,19,3,2,0,0.0
2024-04-12,Meta,Retargeting,US,meta_c04,19,3,2,0,0.0
2024-04-12,Meta,Retargeting,US,meta_c05,10,1,1,0,0.0
2024-04-12,Meta,Retargeting,US,meta_c06,11,2,1,0,0.0
2024-04-12,Meta,Retargeting,UK,meta_c01,11,2,1,0,0.0
2024-04-12,Meta,Retargeting,UK,meta_c02,9,1,1,1,136.0
2024-04-12,Meta,Retargeting,UK,meta_c03,4,1,1,0,0.0
2024-04-12,Meta,Retargeting,UK,meta_c04,4,1,1,0,0.0
2024-04-12,Meta,Retargeting,UK,meta_c05,3,1,1,0,0.0
2024-04-12,Meta,Retargeting,UK,meta_c06,2,0,0,0,0.0
2024-04-12,Meta,Retargeting,CA,meta_c01,9,1,1,1,136.0
2024-04-12,Meta,Retargeting,CA,meta_c02,9,1,1,0,0.0
2024-04-12,Meta,Retargeting,CA,meta_c03,2,0,0,0,0.0
2024-04-12,Meta,Retargeting,CA,meta_c04,4,1,1,0,0.0
2024-04-12,Meta,Retargeting,CA,meta_c05,2,0,0,0,0.0
2024-04-12,Meta,Retargeting,CA,meta_c06,2,0,0,0,0.0
2024-04-12,Meta,Retargeting,AU,meta_c01,6,1,1,0,0.0
2024-04-12,Meta,Retargeting,AU,meta_c02,8,1,1,0,0.0
2024-04-12,Meta,Retargeting,AU,meta_c03,3,0,0,0,0.0
2024-04-12,Meta,Retargeting,AU,meta_c04,2,0,0,0,0.0
2024-04-12,Meta,Retargeting,AU,meta_c05,1,0,0,0,0.0
2024-04-12,Meta,Retargeting,AU,meta_c06,1,0,0,0,0.0
2024-04-12,Meta,Retargeting,DE,meta_c01,4,1,1,0,0.0
2024-04-12,Meta,Retargeting,DE,meta_c02,6,1,1,0,0.0
2024-04-12,Meta,Retargeting,DE,meta_c03,2,0,0,0,0.0
2024-04-12,Meta,Retargeting,DE,meta_c04,2,0,0,0,0.0
2024-04-12,Meta,Retargeting,DE,meta_c05,1,0,0,0,0.0
2024-04-12,Meta,Retargeting,DE,meta_c06,1,0,0,0,0.0
2024-04-12,Meta,Retargeting,PT,meta_c01,4,1,1,0,0.0
2024-04-12,Meta,Retargeting,PT,meta_c02,5,1,1,0,0.0
2024-04-12,Meta,Retargeting,PT,meta_c03,2,0,0,0,0.0
2024-04-12,Meta,Retargeting,PT,meta_c04,2,0,0,0,0.0
2024-04-12,Meta,Retargeting,PT,meta_c05,1,0,0,0,0.0
2024-04-12,Meta,Retargeting,PT,meta_c06,1,0,0,0,0.0
2024-04-12,Direct,Unattributed,Unknown,none,0,0,0,1,136.0
2024-04-13,Google,Brand Search,US,goog_c01,41,7,5,5,678.69
2024-04-13,Google,Brand Search,US,goog_c02,43,8,6,2,271.48
2024-04-13,Google,Brand Search,UK,goog_c01,11,2,2,2,271.48
2024-04-13,Google,Brand Search,UK,goog_c02,11,2,2,2,271.48
2024-04-13,Google,Brand Search,CA,goog_c01,8,2,2,0,0.0
2024-04-13,Google,Brand Search,CA,goog_c02,8,2,2,1,135.74
2024-04-13,Google,Brand Search,AU,goog_c01,6,3,3,3,407.21
2024-04-13,Google,Brand Search,AU,goog_c02,5,3,3,3,407.21
2024-04-13,Google,Brand Search,DE,goog_c01,6,1,1,0,0.0
2024-04-13,Google,Brand Search,DE,goog_c02,4,1,1,0,0.0
2024-04-13,Google,Brand Search,PT,goog_c01,3,1,1,1,135.74
2024-04-13,Google,Brand Search,PT,goog_c02,4,1,1,1,135.74
2024-04-13,Google,Non-Brand Search,US,goog_c03,155,22,17,5,678.69
2024-04-13,Google,Non-Brand Search,US,goog_c04,126,21,13,4,542.95
2024-04-13,Google,Non-Brand Search,UK,goog_c03,32,5,4,1,135.74
2024-04-13,Google,Non-Brand Search,UK,goog_c04,38,6,4,1,135.74
2024-04-13,Google,Non-Brand Search,CA,goog_c03,23,4,3,1,135.74
2024-04-13,Google,Non-Brand Search,CA,goog_c04,19,3,2,0,0.0
2024-04-13,Google,Non-Brand Search,AU,goog_c03,20,3,2,0,0.0
2024-04-13,Google,Non-Brand Search,AU,goog_c04,19,3,2,2,271.48
2024-04-13,Google,Non-Brand Search,DE,goog_c03,13,2,1,0,0.0
2024-04-13,Google,Non-Brand Search,DE,goog_c04,13,2,1,0,0.0
2024-04-13,Google,Non-Brand Search,PT,goog_c03,14,3,3,3,407.21
2024-04-13,Google,Non-Brand Search,PT,goog_c04,10,1,1,0,0.0
2024-04-13,Google,Shopping,US,goog_c05,148,21,14,2,271.48
2024-04-13,Google,Shopping,US,goog_c06,136,18,11,4,542.95
2024-04-13,Google,Shopping,UK,goog_c05,34,5,3,1,135.74
2024-04-13,Google,Shopping,UK,goog_c06,45,7,5,1,135.74
2024-04-13,Google,Shopping,CA,goog_c05,15,2,1,0,0.0
2024-04-13,Google,Shopping,CA,goog_c06,17,2,1,0,0.0
2024-04-13,Google,Shopping,AU,goog_c05,22,3,2,0,0.0
2024-04-13,Google,Shopping,AU,goog_c06,17,2,1,0,0.0
2024-04-13,Google,Shopping,DE,goog_c05,13,2,1,0,0.0
2024-04-13,Google,Shopping,DE,goog_c06,17,2,1,0,0.0
2024-04-13,Google,Shopping,PT,goog_c05,12,2,1,0,0.0
2024-04-13,Google,Shopping,PT,goog_c06,9,1,1,1,135.74
2024-04-13,Google,Performance Max,US,goog_c07,224,38,19,4,542.95
2024-04-13,Google,Performance Max,US,goog_c08,188,38,21,2,271.48
2024-04-13,Google,Performance Max,UK,goog_c07,48,8,4,0,0.0
2024-04-13,Google,Performance Max,UK,goog_c08,53,10,6,0,0.0
2024-04-13,Google,Performance Max,CA,goog_c07,32,7,4,1,135.74
2024-04-13,Google,Performance Max,CA,goog_c08,25,4,2,0,0.0
2024-04-13,Google,Performance Max,AU,goog_c07,31,6,3,0,0.0
2024-04-13,Google,Performance Max,AU,goog_c08,27,4,2,0,0.0
2024-04-13,Google,Performance Max,DE,goog_c07,25,5,3,1,135.74
2024-04-13,Google,Performance Max,DE,goog_c08,22,4,2,0,0.0
2024-04-13,Google,Performance Max,PT,goog_c07,18,3,2,1,135.74
2024-04-13,Google,Performance Max,PT,goog_c08,15,3,2,1,135.74
2024-04-13,Meta,Prospecting,US,meta_c01,112,21,10,1,135.74
2024-04-13,Meta,Prospecting,US,meta_c02,134,25,11,0,0.0
2024-04-13,Meta,Prospecting,US,meta_c03,65,10,4,0,0.0
2024-04-13,Meta,Prospecting,US,meta_c04,58,10,5,0,0.0
2024-04-13,Meta,Prospecting,US,meta_c05,55,11,4,1,135.74
2024-04-13,Meta,Prospecting,US,meta_c06,41,7,3,0,0.0
2024-04-13,Meta,Prospecting,UK,meta_c01,31,6,3,0,0.0
2024-04-13,Meta,Prospecting,UK,meta_c02,37,6,3,2,271.48
2024-04-13,Meta,Prospecting,UK,meta_c03,13,2,1,0,0.0
2024-04-13,Meta,Prospecting,UK,meta_c04,19,3,1,0,0.0
2024-04-13,Meta,Prospecting,UK,meta_c05,10,2,1,0,0.0
2024-04-13,Meta,Prospecting,UK,meta_c06,8,1,0,0,0.0
2024-04-13,Meta,Prospecting,CA,meta_c01,22,3,1,0,0.0
2024-04-13,Meta,Prospecting,CA,meta_c02,23,4,2,0,0.0
2024-04-13,Meta,Prospecting,CA,meta_c03,9,2,1,0,0.0
2024-04-13,Meta,Prospecting,CA,meta_c04,10,2,1,0,0.0
